,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139,140,141,142,143,144,145,146,147,148,149,150,151,152,153,154,155,156,157,158,159,160,161,162,163,164,165,166,167,168,169,170,171,172,173,174,175,176,177,178,179,180,181,182,183,184,185,186,187,188,189,190,191,192,193,194,195,196,197,198,199
BIOIDEAL,0.30138989419395124,0.2676617512745646,0.30820202565609117,0.2565273491218793,0.28470520806668564,0.30102674569350085,0.28228891590490757,0.31287990368554314,0.24760037007720515,0.24401282843640812,0.28334201302941814,0.31051224298194785,0.2813378958259265,0.25561102929430923,0.278534954189011,0.2677531603505527,0.2766239694833667,0.2554251729704796,0.2671088140331921,0.29827086711660483,0.2547170305871233,0.255167764932461,0.3370119231562205,0.25346610585401796,0.2756021486530398,0.26029106906361843,0.28451734312615057,0.3066498284678591,0.2505229711320576,0.2594591780485475,0.2914206778103033,0.28109397696172184,0.26267610750315445,0.29178721989216405,0.2924508839384832,0.26570155630376946,0.295135424144549,0.22755345009829142,0.24968673704981229,0.23575995534445218,0.2494190730023078,0.2702935150921166,0.30379915043838074,0.27696594995754814,0.2721797934836097,0.2900330562956876,0.2925289659039419,0.2670053289292034,0.24172975667304766,0.2567711104691153,0.2655964825121631,0.24971580904240168,0.2929546932747496,0.2666064148997766,0.2763387470898291,0.25718897305515287,0.2666627123894982,0.2979438956393044,0.24610717527125078,0.25135414823548774,0.2191673848834227,0.26555984211177575,0.23847192771953388,0.25720504499694025,0.28224102157638603,0.24899092063623582,0.26574522902002456,0.2853721087442742,0.2818135311512686,0.2900398207919173,0.29400225353168724,0.298807525431726,0.27705229371219503,0.25926479070898734,0.26518352284593544,0.2820141040232365,0.2875338856177388,0.2751886339059694,0.26975166120078403,0.29441811862201256,0.29128069214712005,0.25535536788304464,0.28974725601446827,0.2559106913885103,0.25909684049678133,0.271067143554048,0.25319907395912133,0.2780909036590173,0.2783194518979209,0.27574363249987494,0.2910161734190912,0.2667456219630085,0.27998493442360955,0.2754939274423783,0.2678829379383421,0.28766557332859205,0.25990721578914894,0.28444936232867285,0.25969314483681516,0.2615872356706572,0.23434728439697242,0.27797958853563987,0.24324285887487554,0.28230520391597147,0.28963295689023844,0.28706160830999844,0.2413053785192639,0.25415531504319755,0.2695217954577642,0.2932805142387598,0.25031866163634114,0.2876426860708889,0.2507052746968419,0.30830517243253824,0.23512806388333696,0.29753662360482686,0.25220066267468993,0.27337535941341007,0.27625775233889355,0.27413347924755876,0.2713494423526535,0.2991841102534924,0.2702447446798304,0.25474251283192,0.2599854463028914,0.25012365400604364,0.25690663148815013,0.3021623468972882,0.26138982496637747,0.2747071811164703,0.2566107344667377,0.28703859951958527,0.2608591442633213,0.27566317572744253,0.27438931886951057,0.2808393620282876,0.28466172072721707,0.249749728746513,0.2584304967788807,0.26650524952963456,0.26285170271436986,0.27115838983776874,0.31596372476966034,0.2575260711952668,0.2886967374798317,0.26076770524302084,0.29510383473219864,0.2616750106065808,0.2996015033176939,0.2813215523587613,0.2891388742181215,0.23456836921380084,0.25967509450012927,0.26329605166404185,0.29413987484440857,0.2626723369375633,0.28319956063727,0.3211843364298423,0.2477118180790696,0.2741600896785756,0.2854366775443124,0.26708350754408783,0.23956798519641112,0.29940806458140595,0.28384373780395117,0.28488940931523654,0.26411899265021127,0.27297895028975966,0.2621867857978443,0.26611272004594655,0.2504813707620776,0.2746482943490462,0.2746513415241411,0.22984759438680355,0.2578903058726773,0.2844634174134029,0.27816346751872817,0.3109782070838674,0.27527409677498665,0.31349311802838925,0.24762248270462828,0.26658034913295764,0.27201085870681646,0.24815790594393608,0.27095613919684775,0.26050218059575747,0.2955704851996589,0.24780515128963634,0.29351265680042044,0.261483417852905,0.2665764640515793,0.2753219755213016,0.29138256553270486,0.23229899042608604,0.3182711895497254,0.3206508574449235,0.24321147867511383,0.2701949037902591,0.2702964061240623,0.28315362018948736
BWRS,0.3158976685842521,0.3221174466783367,0.342806759095611,0.31811410517834227,0.30035756249456097,0.3309898815922347,0.3087648160199989,0.3586100820922114,0.34964944550420957,0.32671023097034685,0.32941786720326055,0.2916375671219947,0.2921968269290068,0.35415745957674716,0.33967960384080764,0.28505518221899184,0.33106904086510625,0.33671749207473695,0.32678584275475037,0.32955003896761653,0.34510025569182606,0.3408254079358546,0.32110246389667735,0.3065987854784815,0.30082544162229213,0.32619138668440195,0.3317016739558073,0.333831343878156,0.32525718310379587,0.2954308574665834,0.2812697802423372,0.29928384848747897,0.3225117742166323,0.35573350466490283,0.32038664007093953,0.34166870643289887,0.33511030747705944,0.3153787369698593,0.3284585726111184,0.31622531621055905,0.3112343512484035,0.3104776573241917,0.3457527051308659,0.328499784308401,0.32773271630980866,0.3009311442985998,0.3527061858010478,0.33980997064413526,0.30888064333958504,0.33480391126059467,0.3102530819168392,0.30452965548058725,0.34375399686385394,0.3460798319884259,0.32488248342396314,0.33884666043690714,0.34250528327175433,0.3253260476352295,0.31676157884962547,0.35384486772506074,0.37149218269802864,0.3381703675458974,0.3410965364971707,0.32809812411111294,0.3635835557216791,0.3524647187172325,0.34564437510775864,0.34585022252095654,0.347130672266669,0.3170348989284036,0.344627276399196,0.340426094480853,0.3107104740231251,0.32759270696317694,0.3399812576077416,0.34221933145679034,0.3738086176242432,0.36900770455820037,0.33257536188026515,0.3060493233069818,0.324449207893473,0.3292874902972694,0.31887711084580345,0.3106521709982443,0.3443420859434354,0.3212656602552342,0.3300549169213172,0.33927484230044924,0.3236345229086539,0.36825779631998173,0.3047023515632003,0.32887223153819667,0.3096193910140015,0.3271559959729477,0.33623231578684903,0.35614573744738237,0.35099592856606726,0.37377789535171946,0.3965102405143923,0.34698508024417657,0.3028361877118886,0.3237620874296593,0.29995845322404463,0.3309952914504184,0.3302243339368321,0.3333706560082769,0.330001405216138,0.32547159434412976,0.3600404057453191,0.31508555393236365,0.34892451663371604,0.35146929720111136,0.3635946007799582,0.33683622435630206,0.33085949333366166,0.31998635088530203,0.35313145557732417,0.3361440530837158,0.3660003467122441,0.34481773926958503,0.3128391133610506,0.3358794747265999,0.32447962517531764,0.34410151258484833,0.318225046862719,0.31057883682560067,0.3634881121036268,0.32065872123996636,0.31855803228190926,0.3411080823070676,0.32840280289525775,0.3403222854300116,0.3418871780871858,0.32729778023663625,0.31607175589812503,0.3590585742574571,0.2948185482122377,0.3125295615284618,0.363259912383471,0.33977617681374167,0.3366763712586665,0.3187197257504327,0.3471095416710815,0.2876993387823996,0.29563098985833663,0.3315708334842016,0.3389893779549294,0.3470686201634263,0.31949008024299097,0.34751229187745264,0.3451147150922882,0.3475887450467802,0.32164615612667397,0.3192320591034026,0.3453488433768406,0.3245258463633824,0.3098816906608663,0.35770766930608117,0.3187459533039815,0.3352789492586788,0.3108258455669131,0.3302192347133038,0.322992666528454,0.3635334388173453,0.35804194653673865,0.34835710891408617,0.33140608361667634,0.32528854939858887,0.3500404338379797,0.3183682812127348,0.32775938900762586,0.3162731222581529,0.31106539333666383,0.3333099003905566,0.35221084762489613,0.3373928953632099,0.31156406674212805,0.35405691031483694,0.34700806672521595,0.3353179964559934,0.33090197360325696,0.37102550095746967,0.31331016660096145,0.3193759039499838,0.3219239100243472,0.3333296186751152,0.33254011394670885,0.331273648995632,0.3964226714784038,0.3185871286322139,0.3325001389062143,0.30730808048130603,0.33726319497077384,0.3173974737756476,0.33030672961389834,0.3379486359546784,0.3191538624246511,0.32749328005622824,0.2995871887799488,0.3225942018713717
MXBONNEL,0.1180511874218083,0.0865937130929068,0.1681614676583524,0.11423759045553038,0.13678008637060554,0.10687153485255607,0.08312622223556787,0.10219339427195562,0.09092327147648498,0.08834292949048882,0.1132359845926623,0.0894221010800525,0.08932121570430841,0.11348482207028132,0.08465033061655032,0.09996558282761936,0.07490625329229202,0.1004468123239109,0.09950387952215507,0.0996156038765223,0.10501096333982292,0.09924782707147088,0.13541972228018526,0.07315204731445443,0.10023849187978529,0.07899276654167821,0.13796698502826188,0.10078008256554376,0.08368865257781295,0.10988797664646642,0.09481636426713004,0.10414821030188044,0.10137771867532175,0.12883310797787223,0.07757994283684626,0.07100596587461529,0.11472769978544656,0.08887668691977639,0.11403547917381339,0.0955360302167363,0.07853415141241091,0.11136760043849259,0.13091111385853613,0.11266355773483107,0.10835121154460407,0.10151269741617595,0.10259410933592245,0.08411726156502625,0.0907105872516945,0.08514838233455509,0.0895191099903605,0.08785188784501023,0.1325549394740989,0.12369382562190456,0.11240833090007074,0.10852231401579537,0.09953601805042804,0.09645082286726632,0.09181289808615738,0.07997042783791115,0.11906708178884029,0.10180775280830616,0.10872032127569786,0.09284976090564877,0.11774647235993015,0.09956794353409675,0.09888318340168395,0.13748031566814692,0.10753495075189591,0.101337824867747,0.08773855160591866,0.11983490801517148,0.10186602943704892,0.08070615229677736,0.10998179225545779,0.11679883415813282,0.11374149731436838,0.08788879965518825,0.09169912351179348,0.08978106888853543,0.11160295722672893,0.09349773794255793,0.09626544473840219,0.10583677129312985,0.08831161659444386,0.1036660076859644,0.10222534859328845,0.12747310820812294,0.11456603369997309,0.11966287819675826,0.09494710307648796,0.10852998205936866,0.11678942548989153,0.09895168759822333,0.09623787754837626,0.08344143933757753,0.08541968296532891,0.10372854888110487,0.1593691316926664,0.09368129363654121,0.1104608317406236,0.09475321777196992,0.08063173919008651,0.11119897680518061,0.10494528207612859,0.07773341785121674,0.09417931160122361,0.0716866881498081,0.15355101656748668,0.1007915476800768,0.10142142484881218,0.10201828573403142,0.1147587240979389,0.10721974446634387,0.09162504314142851,0.09267582095339193,0.07113213714921872,0.11243501256826259,0.14441841309077366,0.11290411706990584,0.09388159398285463,0.1315747327389328,0.09525041576885174,0.10250544752526632,0.1056445975077183,0.08313540315222144,0.09305360196651531,0.12818681794742046,0.12002973732653473,0.10663710532928211,0.08929161693340826,0.1216524260568691,0.10309748980035875,0.08609312443943036,0.0823868146034618,0.11337097866245534,0.11558877034207711,0.09390826700737324,0.11096536030945259,0.12422130834171614,0.11389915261660943,0.10503608445500519,0.11805096885528872,0.07686878803957485,0.09620278524926186,0.10837301407042498,0.10413497520661903,0.10571296554341136,0.08874047161765647,0.12341670451051312,0.13953147003339797,0.12032392192308823,0.08581756112632004,0.0804710634613638,0.12258007904505375,0.09605987515935732,0.12289448177574182,0.10457947662215505,0.09443086356432999,0.08063528919187901,0.11343474441427452,0.10987991107240071,0.0899454381976275,0.134911961539814,0.11235179067827465,0.09442010810658268,0.09941227336756835,0.10128409312873295,0.09127706666524478,0.11792547854692292,0.1055775513158214,0.08470147661636507,0.10100583967484043,0.0981042063772563,0.09806176141315853,0.09948932203202476,0.10238180925087485,0.12847679314233654,0.08849075177424125,0.12113333263698824,0.10905827230715515,0.10877479261662128,0.0990160780378412,0.09153490389438741,0.08967231213894311,0.0994008352335863,0.09336003117035602,0.1129270773746937,0.13567965921524444,0.11684098686546801,0.1054638886900161,0.09953821113715172,0.1093278934049605,0.08972566541179061,0.1299081852292928,0.12586682303345398,0.09415107330069979,0.10084370305455209,0.0753102216104099,0.09898140182378841
HYSPR,0.08683957854288166,0.08131809795722196,0.09297167536495016,0.08476321922870693,0.08167988463950886,0.08235406423929646,0.07984030799558132,0.07544353856472032,0.07453417857068349,0.09040545290307817,0.08154339591583318,0.08037438584237028,0.08437520068769748,0.08089987811127945,0.0856860601317244,0.07702236944781003,0.08747542226396686,0.08951526171896969,0.08800826262922938,0.10085520388350654,0.07602412061559034,0.08619845551160683,0.08559677550679823,0.08436826258476589,0.08904192764203495,0.08301710467853186,0.08745977694246748,0.08251941018925481,0.08844385789402281,0.07808096242024105,0.07575066415196587,0.08537779262133471,0.0847778851574202,0.0773776648000745,0.0795011833567933,0.08588091089300347,0.08330705870187821,0.08506389373674579,0.08541011989549212,0.08287336505692007,0.08338996448191012,0.09109980897934623,0.09073520450591788,0.09479554580516154,0.060875620493576414,0.08477153911394769,0.08303144919355687,0.08296409959389957,0.08904009340094639,0.07036999653339508,0.08135607486174679,0.07685981612453012,0.08521891399695779,0.08094464736779015,0.08886314389982554,0.08364173088352365,0.08848615530896213,0.07385559309468122,0.08335219584473456,0.08703740412280425,0.08775324736766932,0.0676727796479095,0.07161702657740039,0.08498216638059036,0.07579630331709365,0.07865394993097248,0.07872564502766516,0.08187902726860334,0.07475710635043765,0.08973190700003335,0.09578885082182324,0.08571869459551767,0.09412967561639783,0.08641098873940956,0.09004707654531881,0.08854324280057695,0.07791631861206012,0.08698764701269324,0.07874883095084295,0.08577746848586693,0.09124526356821051,0.07775409201830369,0.08594604423046963,0.08654197888083254,0.08679212256508743,0.07290830799368477,0.09749738502769849,0.0776564485659864,0.08299279566311325,0.07590788410720876,0.0849248941411316,0.07983720829195627,0.08186751941364616,0.07687309950252481,0.08032120531850083,0.09328733982031083,0.08872416159539452,0.0714045736688787,0.08152279414978453,0.09005800127211115,0.0841248653148688,0.08339444579172028,0.07370779007618301,0.10139574556093094,0.06796833543362572,0.06793021247620162,0.0791390228442735,0.08789025290100638,0.08377412095689007,0.10406545481104974,0.07867484740606413,0.09911195318279965,0.06330933603373963,0.09066267861585048,0.08225446710146761,0.07886902305839529,0.0793395351594046,0.07706523707592328,0.07141008468911264,0.07949194848125318,0.09252492628664603,0.08851435035574573,0.07507799617157423,0.10012944305044118,0.07559106496980174,0.07624744001815546,0.08238115063407907,0.07794834217474227,0.08536000848750121,0.07832103046973164,0.08077961168934404,0.08056923612024491,0.08313213174440104,0.0853800921589526,0.08871941632065374,0.09048836693344571,0.08221577815767,0.08750710847641606,0.07208337934028182,0.08478718139012788,0.08796781328109678,0.09995911080108781,0.09081531930176412,0.08330037686947406,0.08610226031676492,0.07359730426016381,0.07044766271626617,0.07760258755860232,0.0889355506638931,0.09444689950908429,0.09129427673025876,0.08958187481067627,0.08632208125344581,0.08416739801298827,0.08089493340228983,0.08043926191838123,0.07340518903312276,0.08043138631392142,0.07733347619179474,0.07906316302212582,0.08932016347282523,0.0757316588943338,0.09555156408779679,0.0924622313677334,0.09159560139942308,0.08326813683396005,0.07872876067216533,0.07751781789905342,0.08601269491969048,0.08363646799353837,0.08099843057046417,0.08112623414374004,0.08082162240853656,0.07992968339638977,0.07574758540397826,0.0739151676025017,0.0872271239157838,0.07729041547293751,0.08894335274254817,0.09321505459222351,0.07457585713723357,0.09523825952166017,0.09819348743006373,0.09122768820915843,0.08252823747080773,0.09320770542605317,0.07023420140039074,0.08169712222686847,0.07889484855697644,0.09457314641643512,0.07670947423325451,0.0806089881271545,0.09328571719017924,0.08618317486108519,0.08422058677896628,0.07675467966226823,0.08333026920851666,0.0790301461088923,0.07823407173455992,0.0824391710182305
BWR-LS,0.11066878126178532,0.11444106851187023,0.11407113367758244,0.1069766796741899,0.11640950073778993,0.12131469925513383,0.11840701846911234,0.10638663200548759,0.12467070071500053,0.12375718146284953,0.10179695564774949,0.1041859375028981,0.10481786204524195,0.09745722609675601,0.11686287407891612,0.1105414594379668,0.11328451754596926,0.1062642598019463,0.09295952825192784,0.12128630213705154,0.10681806889137775,0.1103226174835044,0.1369129837970782,0.110282590369515,0.09923831878544137,0.10694931367474116,0.11874381555981495,0.11912822439149102,0.12331654756567938,0.10516674732209341,0.1105934546239163,0.11941275352069503,0.1066668732113269,0.12419956504297118,0.1119231080778534,0.10776072544663773,0.12669409388147793,0.13374162091252714,0.12655543840072428,0.10598229044735595,0.1107627589166968,0.1135433280137907,0.11526488017821489,0.11757389833017051,0.11160623794968055,0.09751018045567876,0.11604223536548013,0.10739875663320643,0.11069365148470155,0.09820576867755397,0.10243041513205549,0.10563347402244659,0.10740619147769681,0.10318258173809593,0.09583006877219309,0.10194097364937944,0.11419970635356948,0.10065427770740261,0.12234537551245421,0.10882527238958346,0.10039186698226325,0.10768761085345452,0.1000189339300931,0.11312537489026382,0.12122527686082356,0.10649387985450014,0.10103047828930152,0.12666515056358968,0.12417483022454412,0.11190213459448646,0.11928156132394291,0.13508801686119007,0.08433034299938702,0.11732728917686824,0.10865500592601575,0.09670335528727587,0.0962578232871689,0.12260076134809024,0.11089458023341185,0.09728656588546114,0.1077381962147486,0.10418348977290694,0.1173239360130313,0.11840420394015777,0.10695173347242447,0.1292757779364311,0.10063627674418012,0.11906280231510642,0.13158209330259277,0.07909610480716782,0.12850802802789688,0.1031936642964098,0.11009141989541955,0.11599128415170916,0.13069275089660262,0.10805835438998689,0.10986837333229989,0.0954417971302446,0.10831371469076577,0.12731503805271663,0.13557890644751305,0.10394840394299816,0.13912863838356582,0.12629875817542216,0.11936014679019584,0.09764050516063232,0.10789795075672244,0.11693368574457325,0.1147067484293045,0.10503730900544124,0.11232796857750815,0.12259702502505054,0.07711480563976983,0.13686998526913355,0.10500998784614657,0.10586764674042004,0.10814546034777896,0.11874903059341287,0.10773963687231757,0.12411881931710127,0.11574737338907988,0.13005297822578432,0.10352161401493216,0.13332408272259755,0.10300120987490069,0.10133714180435956,0.09862844260827604,0.10777501777974907,0.11702021789283741,0.12031414037999055,0.11232338686619048,0.12683375667055924,0.13106303538976558,0.12640694238592973,0.11627422600695625,0.12779159620491023,0.10860188228358557,0.10735163877867245,0.11368030604914621,0.10832171955366826,0.12113612657603563,0.12589916602892098,0.12710096340438326,0.1137111389551672,0.10388738287395098,0.09587693585964445,0.13124892912776534,0.1028256939287699,0.109600912627545,0.12176334796200726,0.11639852887395485,0.11178256038280787,0.12436309519436212,0.1047702353280953,0.09030795194157963,0.10558677172286157,0.1139425039247699,0.1395602077610938,0.09321767750395181,0.11255860234394476,0.12226051336672827,0.10633243114461662,0.12458138553799321,0.1094118259409701,0.10681528248303203,0.09289802214324479,0.1128919929268662,0.11158346440037953,0.09519094619040198,0.09637772108786967,0.11122263813601159,0.11236485401335866,0.11729979636348142,0.09708391015991852,0.1198515070824656,0.10237455021193269,0.117807616621968,0.11676201301015299,0.14055194103872282,0.1315690066266171,0.1382665557331367,0.12700695386997896,0.12007861422417461,0.1294701749189288,0.10360476558663527,0.12811545631903784,0.11989351189467938,0.09863876671408928,0.10878791449647385,0.11973174520878249,0.1152933835840589,0.10146428803341832,0.12821408898764083,0.11424170904706916,0.09784558141272505,0.12330648417188321,0.1023629432703093,0.1164943210924921,0.10980186196464282,0.10656097309592016
NRTL,0.09835390592992155,0.09064461585051546,0.12712812972291207,0.10953170879673628,0.0954632588127976,0.09363803366229202,0.0960426979287295,0.09292590397792137,0.11230050661701015,0.09086887050625564,0.08710273172857551,0.06614612145709227,0.07241657209757714,0.08666036291164651,0.0786277411800791,0.09673185057573135,0.0713859204873542,0.08419160354364709,0.10668698810447345,0.08306859667272029,0.09326019451668534,0.09747089068528852,0.09901483395507571,0.08170245353289232,0.07976337206234253,0.0667921544687215,0.10340076055398661,0.10102333246315977,0.06611044806418083,0.09534374695081116,0.07887036735054749,0.09365805801293657,0.10340252608939515,0.08027817350242926,0.07078179539414382,0.08764509902183876,0.09558476320131659,0.07080872608633379,0.10934279782941746,0.0864768127388154,0.08292650803949055,0.09071425862390753,0.09296655760480384,0.09254492770380777,0.09375946163597731,0.08581815063861188,0.10087727090376701,0.08693517465710572,0.07784906624637673,0.09182317111249437,0.07728183216547642,0.08937656649934678,0.1040288688719339,0.11104174932123535,0.08675186272534834,0.09733597463135042,0.09936999631114653,0.08194872368627851,0.06767206262871049,0.0820924941341435,0.10828174767151545,0.09424117413056365,0.11106376511219167,0.09015496706508412,0.10191775164113975,0.09086807738162099,0.08807219873060368,0.10293411802409531,0.09461979769980929,0.08388631868271752,0.0904826641511096,0.11441768215273117,0.09587726509160936,0.08366965704891312,0.1084285074589209,0.09709197645845803,0.08778956469588091,0.08404222212524422,0.07528449370003354,0.07907854808598815,0.09138528961492991,0.10673633545600597,0.09685302658772078,0.10400776677900649,0.08413627233649124,0.0905718608863556,0.10143479439662673,0.10309344668919551,0.10050844035739936,0.1046606766338209,0.08856957722026922,0.08638253240633915,0.10515732986660775,0.08299758277083488,0.09140238084460457,0.07972061685523223,0.09430502056756034,0.08049892650735269,0.11558228356626575,0.08557835783512581,0.09555276421511728,0.0838652144849868,0.09235886999837199,0.09184108542458148,0.09761793233564503,0.08472205018076819,0.09330909445352618,0.07926070427239452,0.12106262440784928,0.07412361731406854,0.09935578554621623,0.08192111926542867,0.0895225922105513,0.08911559345225661,0.09746749961661831,0.06575601296150027,0.08185443875213978,0.09579478168524565,0.10808170746857208,0.11242215415034595,0.09376063947529144,0.09893204796975502,0.08760930138918264,0.09647706777754494,0.09331920478179301,0.0773248457910966,0.10922972528639524,0.09599034067174668,0.10196680947960095,0.09976719160620988,0.08600208373643274,0.09651531503778925,0.09478718936753043,0.08657601564312005,0.07693807531967435,0.09882900451858656,0.09607325714666592,0.08876057622186152,0.11188162537008767,0.12067065748263618,0.10027707189958686,0.09302495528407805,0.09010180902599925,0.08466919404915751,0.07784764767640408,0.09384725314403149,0.09377826052025985,0.10279611595458284,0.07390894318785961,0.11959593226857974,0.10657837737393898,0.10733956409560423,0.08017836960380632,0.07608727180243101,0.09909013214516445,0.0980353443250661,0.0907281068492541,0.094256985158026,0.09365269429544078,0.10430208876340862,0.09673106989295843,0.08427669594671443,0.10726563417095723,0.108461004341179,0.10165237258934978,0.08910979706428253,0.08326072326361096,0.11369227358834326,0.08048278538707623,0.11649933221668674,0.11894754023060751,0.08349793309078897,0.09562754903017488,0.09641420580821784,0.10835260526419982,0.07552302765048768,0.10078389216138206,0.10372484880867446,0.09337031382421772,0.09905267473980162,0.10711334164718767,0.0913826316399261,0.07639422245427131,0.09277327413096374,0.1084095370624019,0.08931839574215746,0.09268223901097726,0.09386489652397989,0.11349356613450978,0.10723563628343273,0.08857088324430173,0.08458594122999304,0.11291695750010165,0.10085141635893753,0.09094117233996592,0.11765912884633452,0.08738352691746454,0.10969844751961604,0.06198858651611842,0.09241647758618791
